SessionID,UserID,DeviceType,Country,ReferralSource,step1_home,step2_product,step3_cart,step4_checkout,step5_confirm,is_purchased
session_1368,user_2613,Tablet,USA,Email,1,0,0,0,0,0
session_1369,user_1397,Tablet,Australia,Email,1,1,1,1,1,1
session_137,user_1263,Tablet,India,Social Media,1,1,0,0,0,0
session_1370,user_1095,Tablet,UK,Direct,1,1,0,0,0,0
session_1371,user_2297,Tablet,USA,Email,1,1,0,0,0,0
session_1372,user_2643,Mobile,Canada,Social Media,1,0,0,0,0,0
session_1373,user_2250,Tablet,Germany,Social Media,1,1,0,0,0,0
session_1374,user_2106,Mobile,Australia,Google,1,0,0,0,0,0
session_1375,user_2732,Desktop,Canada,Social Media,1,1,1,1,1,1
session_1376,user_2969,Tablet,UK,Social Media,1,0,0,0,0,0
session_1377,user_1779,Tablet,USA,Social Media,1,1,0,0,0,0
session_1378,user_1638,Desktop,Australia,Google,1,1,0,0,0,0
session_1379,user_2698,Mobile,Australia,Email,1,1,1,0,0,0
session_138,user_2168,Tablet,USA,Google,1,1,1,1,1,1
session_1380,user_1964,Tablet,Germany,Google,1,1,0,0,0,0
session_1381,user_1043,Desktop,Canada,Social Media,1,1,0,0,0,0
session_1382,user_2103,Tablet,India,Google,1,1,0,0,0,0
session_1383,user_2882,Desktop,UK,Google,1,1,0,0,0,0
session_1384,user_2989,Desktop,USA,Social Media,1,1,0,0,0,0
session_1385,user_1111,Tablet,UK,Google,1,0,0,0,0,0
session_1386,user_1767,Mobile,Canada,Social Media,1,1,1,0,0,0
session_1387,user_1067,Desktop,Canada,Google,1,1,0,0,0,0
session_1388,user_2574,Mobile,India,Direct,1,1,0,0,0,0
session_1389,user_1236,Tablet,India,Social Media,1,1,1,1,1,1
session_139,user_2866,Mobile,Canada,Email,1,1,0,0,0,0
session_1390,user_1108,Desktop,USA,Social Media,1,0,0,0,0,0
session_1391,user_1297,Mobile,India,Direct,1,1,0,0,0,0
session_1392,user_2786,Desktop,India,Direct,1,1,0,0,0,0
session_1393,user_2963,Desktop,UK,Google,1,1,1,1,1,1
session_1394,user_2866,Desktop,USA,Social Media,1,1,0,0,0,0
session_1395,user_2413,Mobile,UK,Google,1,1,0,0,0,0
session_1396,user_1178,Desktop,UK,Social Media,1,1,0,0,0,0
session_1397,user_1352,Mobile,Germany,Social Media,1,1,0,0,0,0
session_1398,user_1235,Mobile,India,Google,1,1,1,0,0,0
session_1399,user_1381,Desktop,France,Google,1,1,0,0,0,0
session_14,user_1884,Mobile,Australia,Email,1,1,0,0,0,0
session_140,user_2010,Desktop,Canada,Google,1,1,1,0,0,0
session_1400,user_1801,Mobile,Germany,Google,1,1,0,0,0,0
session_1401,user_2946,Desktop,Germany,Direct,1,0,0,0,0,0
session_1402,user_1318,Tablet,Australia,Email,1,1,0,0,0,0
session_1403,user_2039,Mobile,Canada,Google,1,1,0,0,0,0
session_1404,user_1656,Tablet,France,Social Media,1,1,0,0,0,0
session_1405,user_2225,Desktop,France,Direct,1,1,1,0,0,0
session_1406,user_2272,Tablet,Canada,Social Media,1,1,1,1,1,1
session_1407,user_1686,Tablet,France,Email,1,1,0,0,0,0
session_1408,user_2409,Tablet,Germany,Social Media,1,1,0,0,0,0
session_1409,user_2900,Desktop,UK,Email,1,1,0,0,0,0
session_141,user_1643,Mobile,Australia,Email,1,1,0,0,0,0
session_1410,user_1358,Tablet,Canada,Social Media,1,0,0,0,0,0
session_1411,user_2149,Mobile,USA,Google,1,0,0,0,0,0
session_1412,user_2254,Desktop,Germany,Google,1,1,0,0,0,0
session_1413,user_1354,Mobile,Canada,Email,1,1,0,0,0,0
session_1414,user_2957,Tablet,Canada,Google,1,1,0,0,0,0
session_1415,user_1544,Tablet,USA,Email,1,1,1,1,1,1
session_1416,user_1894,Desktop,France,Email,1,1,0,0,0,0
session_1417,user_1881,Mobile,India,Direct,1,1,1,1,0,0
session_1418,user_2423,Desktop,USA,Direct,1,1,0,0,0,0
session_1419,user_1129,Tablet,Germany,Email,1,1,0,0,0,0
session_142,user_1473,Desktop,UK,Google,1,1,0,0,0,0
session_1420,user_2841,Desktop,UK,Google,1,1,0,0,0,0
session_1421,user_2609,Mobile,India,Direct,1,1,1,0,0,0
session_1422,user_2204,Tablet,Australia,Direct,1,1,0,0,0,0
session_1423,user_1905,Mobile,France,Google,1,1,0,0,0,0
session_1424,user_2631,Desktop,USA,Google,1,1,1,1,1,1
session_1425,user_1569,Desktop,USA,Google,1,0,0,0,0,0
session_1426,user_1207,Desktop,UK,Email,1,1,0,0,0,0
session_1427,user_1849,Tablet,France,Social Media,1,0,0,0,0,0
session_1428,user_2867,Desktop,UK,Social Media,1,1,1,0,0,0
session_1429,user_1255,Desktop,India,Direct,1,0,0,0,0,0
session_143,user_1073,Mobile,France,Direct,1,1,0,0,0,0
session_1430,user_2057,Desktop,India,Social Media,1,1,1,1,0,0
session_1431,user_1200,Tablet,Germany,Direct,1,1,0,0,0,0
session_1432,user_1570,Desktop,USA,Direct,1,1,0,0,0,0
session_1433,user_2187,Tablet,UK,Direct,1,1,1,1,1,1
session_1434,user_2757,Mobile,UK,Email,1,1,1,0,0,0
session_1435,user_1767,Tablet,France,Direct,1,1,0,0,0,0
session_1436,user_2255,Tablet,India,Google,1,1,0,0,0,0
session_1437,user_2683,Desktop,USA,Direct,1,1,1,1,0,0
session_1438,user_1867,Desktop,USA,Google,1,1,0,0,0,0
session_1439,user_2647,Mobile,USA,Email,1,0,0,0,0,0
session_144,user_1460,Tablet,USA,Direct,1,1,0,0,0,0
session_1440,user_2626,Mobile,Canada,Direct,1,0,0,0,0,0
session_1441,user_1057,Desktop,USA,Google,1,0,0,0,0,0
session_1442,user_1224,Tablet,USA,Direct,1,1,1,1,1,1
session_1443,user_1839,Desktop,Germany,Google,1,1,0,0,0,0
session_1444,user_1951,Tablet,UK,Social Media,1,0,0,0,0,0
session_1445,user_1012,Desktop,UK,Social Media,1,1,0,0,0,0
session_1446,user_1267,Mobile,Germany,Email,1,1,0,0,0,0
session_1447,user_2582,Mobile,Germany,Direct,1,1,1,0,0,0
session_1448,user_2437,Desktop,UK,Social Media,1,1,0,0,0,0
session_1449,user_1139,Tablet,India,Direct,1,1,1,1,0,0
session_145,user_2149,Desktop,USA,Direct,1,1,1,1,1,1
session_1450,user_2404,Tablet,Canada,Google,1,1,1,1,1,1
session_1451,user_2175,Mobile,UK,Email,1,1,1,0,0,0
session_1452,user_2393,Tablet,France,Email,1,1,0,0,0,0
session_1453,user_2996,Mobile,France,Email,1,1,0,0,0,0
session_1454,user_1191,Mobile,Canada,Google,1,1,0,0,0,0
session_1455,user_2250,Desktop,France,Email,1,1,1,0,0,0
session_1456,user_1696,Tablet,UK,Google,1,1,0,0,0,0
session_1457,user_1351,Tablet,Australia,Email,1,1,1,1,1,1
session_1458,user_2820,Desktop,France,Email,1,1,0,0,0,0
session_1459,user_1826,Tablet,Germany,Google,1,1,1,1,1,1
session_146,user_2698,Tablet,USA,Google,1,1,0,0,0,0
session_1460,user_2312,Mobile,India,Social Media,1,1,0,0,0,0
session_1461,user_2924,Tablet,Canada,Email,1,0,0,0,0,0
session_1462,user_2992,Tablet,USA,Email,1,1,0,0,0,0
session_1463,user_2281,Desktop,USA,Google,1,1,1,1,1,1
session_1464,user_2663,Mobile,France,Social Media,1,0,0,0,0,0
session_1465,user_2036,Desktop,UK,Google,1,1,0,0,0,0
session_1466,user_2210,Tablet,Germany,Email,1,1,1,0,0,0
session_1467,user_1838,Tablet,UK,Google,1,1,0,0,0,0
session_1468,user_1657,Tablet,Germany,Email,1,1,1,0,0,0
session_1469,user_1038,Desktop,India,Email,1,1,0,0,0,0
session_147,user_1546,Mobile,Australia,Google,1,1,1,1,1,1
session_1470,user_1334,Mobile,USA,Direct,1,0,0,0,0,0
session_1471,user_1074,Tablet,India,Social Media,1,1,1,1,1,1
session_1472,user_2765,Mobile,USA,Social Media,1,0,0,0,0,0
session_1473,user_2705,Tablet,UK,Google,1,1,1,1,1,1
session_1474,user_1271,Mobile,UK,Direct,1,0,0,0,0,0
session_1475,user_2675,Tablet,Germany,Google,1,0,0,0,0,0
session_1476,user_1685,Tablet,UK,Direct,1,1,1,1,1,1
session_1477,user_1012,Desktop,UK,Email,1,0,0,0,0,0
session_1478,user_1919,Tablet,USA,Direct,1,1,1,0,0,0
session_1479,user_1406,Tablet,Canada,Direct,1,1,0,0,0,0
session_148,user_1093,Tablet,France,Email,1,1,1,1,1,1
session_1480,user_2756,Desktop,Germany,Google,1,0,0,0,0,0
session_1481,user_1790,Desktop,India,Email,1,1,0,0,0,0
session_1482,user_1273,Mobile,Germany,Email,1,1,1,1,1,1
session_1483,user_1611,Tablet,France,Social Media,1,1,0,0,0,0
session_1484,user_2590,Mobile,Germany,Social Media,1,1,0,0,0,0
session_1485,user_1041,Tablet,Canada,Google,1,1,0,0,0,0
session_1486,user_1601,Desktop,Germany,Direct,1,1,1,1,1,1
session_1487,user_2309,Desktop,Australia,Direct,1,1,1,1,1,1
session_1488,user_2726,Mobile,Canada,Social Media,1,1,1,0,0,0
session_1489,user_2634,Desktop,USA,Direct,1,1,0,0,0,0
session_149,user_1181,Mobile,Germany,Direct,1,0,0,0,0,0
session_1490,user_2129,Tablet,Australia,Google,1,0,0,0,0,0
session_1491,user_2619,Desktop,France,Social Media,1,1,1,1,1,1
session_1492,user_2230,Tablet,USA,Direct,1,1,0,0,0,0
session_1493,user_1736,Mobile,USA,Email,1,0,0,0,0,0
session_1494,user_1678,Mobile,France,Google,1,1,1,0,0,0
session_1495,user_2275,Desktop,Germany,Social Media,1,1,0,0,0,0
session_1496,user_1107,Tablet,Australia,Social Media,1,1,0,0,0,0
session_1497,user_2784,Mobile,UK,Direct,1,0,0,0,0,0
session_1498,user_2473,Mobile,Canada,Direct,1,1,1,0,0,0
session_1499,user_2221,Mobile,Canada,Social Media,1,1,1,0,0,0
session_15,user_2270,Mobile,Australia,Email,1,1,1,0,0,0
session_150,user_1873,Tablet,India,Email,1,0,0,0,0,0
session_1500,user_2784,Tablet,Australia,Direct,1,1,0,0,0,0
session_1501,user_1744,Tablet,Canada,Google,1,1,0,0,0,0
session_1502,user_1491,Mobile,India,Google,1,1,0,0,0,0
session_1503,user_2142,Desktop,UK,Direct,1,0,0,0,0,0
session_1504,user_1158,Tablet,USA,Social Media,1,1,0,0,0,0
session_1505,user_1844,Desktop,Germany,Google,1,0,0,0,0,0
session_1506,user_1721,Mobile,UK,Email,1,0,0,0,0,0
session_1507,user_2232,Mobile,India,Email,1,1,0,0,0,0
session_1508,user_2233,Desktop,Australia,Email,1,1,1,1,1,1
session_1509,user_2554,Tablet,UK,Direct,1,1,0,0,0,0
session_151,user_1511,Mobile,India,Email,1,1,1,1,0,0
session_1510,user_1458,Desktop,USA,Direct,1,1,1,1,1,1
session_1511,user_1237,Mobile,Germany,Google,1,1,0,0,0,0
session_1512,user_1810,Tablet,India,Google,1,1,0,0,0,0
session_1513,user_2850,Mobile,France,Social Media,1,1,0,0,0,0
session_1514,user_2130,Tablet,Germany,Email,1,1,0,0,0,0
session_1515,user_1110,Mobile,India,Social Media,1,1,1,1,1,1
session_1516,user_2767,Tablet,Australia,Google,1,1,1,1,1,1
session_1517,user_1393,Mobile,Canada,Email,1,1,1,0,0,0
session_1518,user_2000,Mobile,India,Direct,1,1,1,0,0,0
session_1519,user_1246,Mobile,France,Social Media,1,1,0,0,0,0
session_152,user_2321,Tablet,Germany,Email,1,1,0,0,0,0
session_1520,user_1235,Mobile,Germany,Direct,1,1,1,0,0,0
session_1521,user_1330,Mobile,Canada,Direct,1,1,0,0,0,0
session_1522,user_2787,Mobile,USA,Google,1,1,0,0,0,0
session_1523,user_2429,Tablet,USA,Social Media,1,1,0,0,0,0
session_1524,user_1991,Mobile,Canada,Google,1,1,1,1,1,1
session_1525,user_1473,Mobile,Canada,Google,1,1,0,0,0,0
session_1526,user_1452,Desktop,India,Google,1,1,0,0,0,0
session_1527,user_2471,Desktop,Canada,Email,1,1,0,0,0,0
session_1528,user_1663,Mobile,USA,Social Media,1,1,0,0,0,0
session_1529,user_2549,Tablet,Australia,Google,1,0,0,0,0,0
session_153,user_1412,Desktop,France,Google,1,1,0,0,0,0
session_1530,user_2139,Tablet,UK,Direct,1,1,0,0,0,0
session_1531,user_2222,Mobile,France,Email,1,1,0,0,0,0
session_1532,user_2071,Tablet,Australia,Social Media,1,1,0,0,0,0
session_1533,user_1360,Tablet,Australia,Social Media,1,0,0,0,0,0
session_1534,user_1829,Mobile,UK,Social Media,1,1,0,0,0,0
session_1535,user_1692,Mobile,USA,Social Media,1,1,1,1,1,1
session_1536,user_2078,Tablet,France,Social Media,1,1,0,0,0,0
session_1537,user_1920,Tablet,UK,Direct,1,0,0,0,0,0
session_1538,user_1749,Mobile,USA,Direct,1,0,0,0,0,0
session_1539,user_2191,Tablet,Australia,Direct,1,0,0,0,0,0
session_154,user_1963,Desktop,UK,Email,1,0,0,0,0,0
session_1540,user_2609,Tablet,UK,Direct,1,1,0,0,0,0
session_1541,user_1275,Desktop,France,Email,1,1,0,0,0,0
session_1542,user_2166,Tablet,Canada,Email,1,1,0,0,0,0
session_1543,user_1908,Tablet,Canada,Direct,1,0,0,0,0,0
session_1544,user_1289,Mobile,Germany,Social Media,1,1,1,0,0,0
session_1545,user_1884,Tablet,UK,Google,1,1,0,0,0,0
session_1546,user_1946,Mobile,Australia,Social Media,1,1,0,0,0,0
session_1547,user_1093,Mobile,Germany,Email,1,1,1,1,1,1
session_1548,user_1848,Mobile,Australia,Google,1,0,0,0,0,0
session_1549,user_1182,Desktop,India,Social Media,1,1,1,0,0,0
session_155,user_2609,Desktop,Canada,Email,1,1,1,0,0,0
session_1550,user_1009,Mobile,India,Social Media,1,1,0,0,0,0
session_1551,user_1186,Desktop,USA,Google,1,0,0,0,0,0
session_1552,user_2990,Tablet,Germany,Google,1,1,1,1,0,0
session_1553,user_1129,Mobile,India,Direct,1,1,1,1,1,1
session_1554,user_1669,Tablet,UK,Google,1,1,1,0,0,0
session_1555,user_2322,Mobile,Canada,Direct,1,1,0,0,0,0
session_1556,user_1673,Desktop,Canada,Email,1,0,0,0,0,0
session_1557,user_1135,Tablet,France,Google,1,1,0,0,0,0
session_1558,user_2367,Mobile,France,Email,1,1,1,0,0,0
session_1559,user_1047,Mobile,UK,Google,1,1,1,0,0,0
session_156,user_1498,Mobile,France,Google,1,1,1,1,1,1
session_1560,user_2871,Tablet,France,Email,1,1,1,0,0,0
session_1561,user_2012,Tablet,India,Social Media,1,1,1,0,0,0
session_1562,user_1801,Desktop,France,Direct,1,0,0,0,0,0
session_1563,user_2766,Mobile,UK,Google,1,1,1,1,1,1
session_1564,user_2412,Desktop,Australia,Google,1,1,1,1,1,1
session_1565,user_2658,Tablet,France,Social Media,1,0,0,0,0,0
session_1566,user_1774,Mobile,India,Google,1,1,1,1,1,1
session_1567,user_1030,Desktop,Australia,Social Media,1,1,0,0,0,0
session_1568,user_2172,Desktop,Australia,Direct,1,1,0,0,0,0
session_1569,user_2202,Tablet,India,Email,1,1,1,1,1,1
session_157,user_1874,Mobile,France,Direct,1,1,0,0,0,0
session_1570,user_1718,Desktop,France,Direct,1,0,0,0,0,0
session_1571,user_1470,Mobile,France,Social Media,1,1,0,0,0,0
session_1572,user_1748,Tablet,Germany,Google,1,1,1,1,1,1
session_1573,user_2835,Mobile,UK,Email,1,1,1,1,1,1
session_1574,user_2792,Mobile,USA,Google,1,1,0,0,0,0
session_1575,user_2330,Mobile,France,Social Media,1,0,0,0,0,0
session_1576,user_1420,Tablet,Germany,Social Media,1,1,1,1,1,1
session_1577,user_2042,Mobile,Germany,Email,1,1,1,1,0,0
session_1578,user_1923,Mobile,Canada,Google,1,0,0,0,0,0
session_1579,user_2011,Tablet,UK,Email,1,1,0,0,0,0
session_158,user_1160,Desktop,UK,Direct,1,1,1,0,0,0
session_1580,user_1435,Desktop,Germany,Email,1,1,0,0,0,0
session_1581,user_2053,Desktop,USA,Direct,1,1,0,0,0,0
session_1582,user_2232,Desktop,Germany,Email,1,0,0,0,0,0
session_1583,user_1638,Mobile,India,Google,1,0,0,0,0,0
session_1584,user_2622,Tablet,USA,Direct,1,1,1,1,1,1
session_1585,user_2615,Tablet,Australia,Email,1,0,0,0,0,0
session_1586,user_2949,Desktop,USA,Google,1,0,0,0,0,0
session_1587,user_2262,Desktop,India,Email,1,1,0,0,0,0
session_1588,user_1790,Tablet,Canada,Email,1,1,0,0,0,0
session_1589,user_2763,Mobile,USA,Email,1,1,0,0,0,0
session_159,user_2712,Desktop,Australia,Direct,1,0,0,0,0,0
session_1590,user_2180,Desktop,Canada,Google,1,0,0,0,0,0
session_1591,user_1199,Mobile,Australia,Google,1,0,0,0,0,0
session_1592,user_1845,Mobile,Germany,Email,1,1,1,1,1,1
session_1593,user_2362,Tablet,UK,Email,1,1,1,1,1,1
session_1594,user_1884,Tablet,UK,Email,1,1,0,0,0,0
session_1595,user_2668,Desktop,France,Direct,1,1,1,1,1,1
session_1596,user_1757,Mobile,France,Google,1,1,0,0,0,0
session_1597,user_2981,Desktop,France,Email,1,1,1,1,0,0
session_1598,user_2192,Mobile,India,Direct,1,1,1,1,1,1
session_1599,user_1182,Desktop,Australia,Email,1,0,0,0,0,0
session_16,user_1016,Mobile,USA,Email,1,0,0,0,0,0
session_160,user_1042,Mobile,France,Email,1,1,1,1,0,0
session_1600,user_1834,Desktop,Canada,Social Media,1,1,0,0,0,0
session_1601,user_2291,Tablet,India,Direct,1,1,0,0,0,0
session_1602,user_1291,Desktop,India,Google,1,1,0,0,0,0
session_1603,user_2934,Desktop,USA,Social Media,1,1,1,1,1,1
session_1604,user_2118,Desktop,Germany,Direct,1,1,0,0,0,0
session_1605,user_1315,Desktop,India,Google,1,1,1,1,1,1
session_1606,user_1740,Tablet,USA,Social Media,1,1,0,0,0,0
session_1607,user_1229,Tablet,UK,Email,1,0,0,0,0,0
session_1608,user_1936,Desktop,India,Social Media,1,0,0,0,0,0
session_1609,user_2658,Mobile,USA,Social Media,1,1,0,0,0,0
session_161,user_1904,Mobile,UK,Social Media,1,1,0,0,0,0
session_1610,user_2315,Desktop,India,Email,1,1,1,0,0,0
session_1611,user_2731,Mobile,Australia,Direct,1,1,1,1,1,1
session_1612,user_1410,Mobile,UK,Social Media,1,1,0,0,0,0
session_1613,user_1727,Desktop,UK,Google,1,1,0,0,0,0
session_1614,user_2099,Mobile,Australia,Email,1,1,0,0,0,0
session_1615,user_1041,Desktop,France,Direct,1,1,0,0,0,0
session_1616,user_2931,Desktop,UK,Google,1,1,1,1,1,1
session_1617,user_2030,Desktop,France,Direct,1,0,0,0,0,0
session_1618,user_1787,Tablet,Germany,Direct,1,1,1,1,1,1
session_1619,user_2476,Desktop,UK,Email,1,1,0,0,0,0
session_162,user_1674,Tablet,Australia,Email,1,1,1,1,1,1
session_1620,user_2120,Mobile,UK,Google,1,1,0,0,0,0
session_1621,user_1581,Desktop,India,Direct,1,1,1,1,1,1
session_1622,user_2036,Mobile,Canada,Email,1,1,0,0,0,0
session_1623,user_2771,Desktop,France,Social Media,1,1,0,0,0,0
session_1624,user_2128,Desktop,UK,Email,1,1,1,1,1,1
session_1625,user_1955,Desktop,India,Google,1,0,0,0,0,0
session_1626,user_2526,Mobile,Canada,Email,1,1,0,0,0,0
session_1627,user_1306,Desktop,UK,Google,1,1,0,0,0,0
session_1628,user_1715,Desktop,Canada,Direct,1,1,0,0,0,0
session_1629,user_2698,Mobile,Germany,Email,1,1,0,0,0,0
session_163,user_2237,Mobile,France,Google,1,1,1,1,1,1
session_1630,user_1593,Desktop,Canada,Direct,1,1,1,1,1,1
session_1631,user_2993,Mobile,Australia,Email,1,1,0,0,0,0
session_1632,user_2738,Tablet,UK,Email,1,1,1,0,0,0
session_1633,user_1009,Desktop,France,Email,1,1,0,0,0,0
session_1634,user_2104,Mobile,Germany,Email,1,0,0,0,0,0
session_1635,user_1224,Tablet,Australia,Email,1,1,1,0,0,0
session_1636,user_2251,Desktop,USA,Email,1,1,1,1,1,1
session_1637,user_2650,Tablet,Australia,Social Media,1,1,0,0,0,0
session_1638,user_2883,Desktop,Canada,Direct,1,1,0,0,0,0
session_1639,user_2081,Desktop,UK,Google,1,1,1,1,1,1
session_164,user_2015,Tablet,Canada,Google,1,1,1,0,0,0
session_1640,user_1422,Desktop,India,Direct,1,1,1,1,1,1
session_1641,user_1561,Desktop,UK,Social Media,1,1,0,0,0,0
session_1642,user_2001,Tablet,France,Email,1,1,0,0,0,0
session_1643,user_2789,Mobile,UK,Direct,1,1,0,0,0,0
session_1644,user_1831,Tablet,Australia,Social Media,1,1,0,0,0,0
session_1645,user_2302,Desktop,France,Email,1,1,1,1,1,1
session_1646,user_1023,Tablet,USA,Email,1,0,0,0,0,0
session_1647,user_1512,Mobile,Canada,Google,1,1,0,0,0,0
session_1648,user_1135,Desktop,France,Direct,1,1,0,0,0,0
session_1649,user_2689,Desktop,France,Direct,1,1,0,0,0,0
session_165,user_1133,Mobile,France,Google,1,1,0,0,0,0
session_1650,user_1447,Mobile,India,Direct,1,1,1,0,0,0
session_1651,user_1394,Tablet,India,Google,1,1,0,0,0,0
session_1652,user_1394,Tablet,France,Direct,1,1,1,1,1,1
session_1653,user_2812,Desktop,Germany,Direct,1,1,1,1,1,1
session_1654,user_1453,Tablet,USA,Google,1,1,1,0,0,0
session_1655,user_2600,Tablet,UK,Email,1,1,0,0,0,0
session_1656,user_2732,Mobile,Germany,Google,1,1,0,0,0,0
session_1657,user_2424,Tablet,USA,Email,1,1,0,0,0,0
session_1658,user_1920,Desktop,USA,Email,1,1,0,0,0,0
session_1659,user_1027,Tablet,UK,Social Media,1,0,0,0,0,0
session_166,user_2737,Tablet,France,Direct,1,1,0,0,0,0
session_1660,user_1328,Mobile,India,Social Media,1,1,1,0,0,0
session_1661,user_1588,Mobile,Canada,Google,1,1,1,0,0,0
session_1662,user_1826,Mobile,Germany,Direct,1,1,0,0,0,0
session_1663,user_2548,Tablet,Germany,Direct,1,0,0,0,0,0
session_1664,user_2046,Mobile,USA,Email,1,0,0,0,0,0
session_1665,user_2664,Desktop,UK,Google,1,1,0,0,0,0
session_1666,user_2644,Tablet,Canada,Google,1,1,1,1,0,0
session_1667,user_2193,Tablet,Germany,Google,1,0,0,0,0,0
session_1668,user_2010,Tablet,USA,Google,1,1,1,0,0,0
session_1669,user_2394,Mobile,Germany,Google,1,1,1,0,0,0
session_167,user_2987,Tablet,France,Email,1,1,0,0,0,0
session_1670,user_1712,Tablet,France,Google,1,1,0,0,0,0
session_1671,user_1155,Mobile,France,Google,1,1,0,0,0,0
session_1672,user_2160,Desktop,Canada,Google,1,0,0,0,0,0
session_1673,user_1158,Mobile,UK,Google,1,1,1,0,0,0
session_1674,user_2172,Tablet,Germany,Google,1,0,0,0,0,0
session_1675,user_2095,Tablet,Australia,Google,1,0,0,0,0,0
session_1676,user_2090,Desktop,India,Direct,1,0,0,0,0,0
session_1677,user_2403,Desktop,France,Google,1,1,1,0,0,0
session_1678,user_1379,Tablet,Australia,Social Media,1,1,0,0,0,0
session_1679,user_2973,Tablet,Germany,Google,1,0,0,0,0,0
session_168,user_1841,Desktop,Germany,Direct,1,1,1,1,1,1
session_1680,user_2595,Mobile,India,Direct,1,1,1,1,1,1
session_1681,user_2102,Mobile,France,Google,1,1,1,1,1,1
session_1682,user_2887,Tablet,UK,Direct,1,1,1,1,1,1
session_1683,user_1979,Desktop,USA,Google,1,1,0,0,0,0
session_1684,user_1394,Mobile,Germany,Direct,1,1,0,0,0,0
session_1685,user_2312,Tablet,France,Email,1,0,0,0,0,0
session_1686,user_2527,Desktop,France,Direct,1,0,0,0,0,0
session_1687,user_1509,Mobile,India,Email,1,1,0,0,0,0
session_1688,user_2078,Mobile,Australia,Social Media,1,0,0,0,0,0
session_1689,user_2425,Tablet,USA,Social Media,1,1,0,0,0,0
session_169,user_1759,Desktop,Germany,Google,1,1,1,0,0,0
session_1690,user_1875,Tablet,Germany,Social Media,1,1,0,0,0,0
session_1691,user_2493,Tablet,Australia,Google,1,0,0,0,0,0
session_1692,user_2476,Desktop,USA,Direct,1,1,1,1,1,1
session_1693,user_2152,Desktop,Germany,Google,1,1,0,0,0,0
session_1694,user_1025,Tablet,Canada,Email,1,1,1,1,1,1
session_1695,user_1830,Mobile,UK,Google,1,1,1,0,0,0
session_1696,user_1347,Mobile,USA,Social Media,1,1,0,0,0,0
session_1697,user_2027,Tablet,Canada,Google,1,1,0,0,0,0
session_1698,user_1948,Tablet,Canada,Direct,1,1,1,1,1,1
session_1699,user_2030,Tablet,France,Direct,1,0,0,0,0,0
session_17,user_1629,Mobile,USA,Social Media,1,1,1,0,0,0
session_170,user_1692,Mobile,USA,Direct,1,1,1,0,0,0
session_1700,user_1982,Tablet,Germany,Direct,1,1,0,0,0,0
session_1701,user_2734,Desktop,France,Social Media,1,0,0,0,0,0
session_1702,user_2600,Tablet,Germany,Google,1,1,0,0,0,0
session_1703,user_1807,Desktop,Canada,Google,1,1,0,0,0,0
session_1704,user_2978,Mobile,France,Social Media,1,1,1,0,0,0
session_1705,user_2196,Mobile,India,Google,1,0,0,0,0,0
session_1706,user_1135,Desktop,Canada,Google,1,1,1,0,0,0
session_1707,user_2542,Mobile,USA,Google,1,0,0,0,0,0
session_1708,user_2258,Tablet,France,Email,1,1,0,0,0,0
session_1709,user_1104,Mobile,Canada,Social Media,1,0,0,0,0,0
session_171,user_2076,Desktop,USA,Email,1,1,0,0,0,0
session_1710,user_1430,Mobile,India,Social Media,1,0,0,0,0,0
session_1711,user_1519,Tablet,USA,Google,1,1,0,0,0,0
session_1712,user_1031,Desktop,UK,Social Media,1,1,0,0,0,0
